frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
313,10433,,,,,,,,,,,,,,,,,,,,,,,,,0,0
314,10467,,,,,,,,,,,,,,,,,,,,,,,,,0,0
315,10500,,,,,,,,,,,,,,,,,,,,,,,,,0,0
316,10533,,,,,,,,,,,,,,,,,,,,,,,,,0,0
317,10567,,,,,,,,,,,,,,,,,,,,,,,,,8,-2
318,10600,,,,,,,,,,,,,,,,,,,,,,,,,4,-2
319,10633,,,,,,,,,,,,,,,,,,,,,,,,,11,3
320,10667,,,,,,,,,,,,,,,,,,,,,,,,,7,1
321,10700,,,,,,,,,,,,,,,,,,,,,,,,,0,0
322,10733,,,,,,,,,,,,,,,,,,,,,,,,,0,0
323,10767,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
324,10800,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,1,0
325,10833,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
326,10867,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
327,10900,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
328,10933,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
329,10967,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
330,11000,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,0,0
331,11033,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-8,0
332,11067,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-29,0
333,11100,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-45,-1
334,11133,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-65,-4
335,11167,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-45,-2
336,11200,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-34,1
337,11233,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-36,6
338,11267,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-30,7
339,11300,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-10,5
340,11333,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,0,0
341,11367,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,4,4
342,11400,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,22,15
343,11433,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,47,13
344,11467,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,6,5
345,11500,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,7,1
346,11533,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
347,11567,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
348,11600,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,1
349,11633,,,,,,,,,,,,,,,,,,,,,,,,,-45,2
350,11667,,,,,,,,,,,,,,,,,,,,,,,,,-41,18
351,11700,,,,,,,,,,,,,,,,,,,,,,,,,-39,27
352,11733,,,,,,,,,,,,,,,,,,,,,,,,,-35,12
353,11767,,,,,,,,,,,,,,,,,,,,,,,,,-6,1
354,11800,,,,,,,,,,,,,,,,,,,,,,,,,-2,-1
355,11833,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
356,11867,,,,,,,,,,,,,,,,,,,,,,,,,0,0
357,11900,,,,,,,,,,,,,,,,,,,,,,,,,0,0
